video,caption,seconds
5uJhla10FzE_14_167to363.mp4,"The video shows a close-up of a silver engine block with multiple holes and bolts. The engine block is placed on a metal stand. In the background, there are various items such as a monitor displaying engine parts, a sign with text, and a book. The style of the video is informative, likely used for educational purposes or a product demonstration. The focus is on the engine block, showcasing its design and features. The background elements provide context and additional information about the engine block.",5.839172505839173
IV5rv8AYUsk_8_0to110.mp4,"The video depicts a serene and picturesque scene of a small wooden cabin situated in a grassy field, surrounded by a forest of trees. The cabin, with its rustic charm, is the focal point of the video. The first frame shows the cabin in the distance, with the sun shining brightly, casting a warm glow on the surrounding landscape. The second frame brings the cabin closer, revealing its details and the tranquility of the surrounding environment. The third frame captures the cabin from a different angle, highlighting its isolation and the vastness of the forest. The video is a beautiful representation of a peaceful retreat in nature, with the cabin serving as a symbol of comfort and solitude amidst the wilderness.",4.587921254587921
CucWX4OpBEk_2_0to168.mp4,"The video shows a man in a chef's uniform standing in a commercial kitchen. He is holding an orange in his hand and appears to be speaking or demonstrating something. The kitchen is equipped with various appliances and utensils, including ovens, refrigerators, and a sink. The style of the video is informative, likely aimed at teaching cooking techniques or recipes. The chef is the main focus of the video, with the kitchen serving as a backdrop to his demonstration.",7.007007007007007
F0bAYUtHhsM_20_0to120.mp4,"The video shows a close-up view of a motorcycle's rear wheel and suspension system. The motorcycle is predominantly white with black accents. The wheel is black with a silver hub and spokes, and it features a yellow reflector. The suspension system is visible, with a black shock absorber and a silver spring. The motorcycle is parked on a red carpet, which contrasts with the motorcycle's white color. The style of the video is a straightforward, static shot with no movement or action. The focus is on the details of the motorcycle's components, rather than the motorcycle in motion or in a dynamic setting.",4.8
FzY6IkWrJlw_3_0to194.mp4,"In the video, a man is seen preparing food in a kitchen, with a dog attentively watching him. The man is wearing a blue shirt and is standing at a kitchen counter, which is covered with various cooking utensils and ingredients. The dog is sitting on the floor, wearing a white apron, and appears to be eagerly observing the man's actions. The kitchen is well-lit and has a cozy atmosphere, with a fireplace in the background and framed pictures on the wall. The man is using a bowl and a knife, suggesting that he is in the process of chopping or mixing ingredients. The overall style of the video is casual and homey, capturing a moment of everyday life with a touch of humor added by the dog's involvement in the cooking process.",6.4731398064731405
BnR_sz6MaRA_77_0to199.mp4,"The video shows a smartphone displaying an Apple Card application on its screen. The phone is placed on a white surface, and the card is placed next to it. The card has a colorful design with a gradient of colors. The phone is in portrait orientation, and the card is lying flat on the surface. The video is a simple demonstration of the Apple Card application on a smartphone.",6.633333333333334
DknwYivsEiI_41_0to166.mp4,"The video captures a person working on a car engine. The engine is open, revealing its intricate components. The person is focused on the task at hand, carefully examining the engine. The car is parked in a lot, with other cars visible in the background. The scene is set in daylight, with the engine and its components clearly visible. The person's actions suggest a sense of purpose and determination, as they work to diagnose and fix the car's engine. The overall style of the video is realistic, capturing a common everyday activity with a focus on the details of the engine and the person's actions.",5.538872205538873
GDVE3vuOEAM_147_0to102.mp4,"In the video, a woman is seen performing live music. She is wearing a red shirt and sunglasses, and she is playing a black guitar. The setting appears to be a casual outdoor event, as indicated by the wooden structure in the background. The woman is singing into a microphone, which is positioned in front of her. The video captures the essence of a live music performance, with the focus on the musician and her interaction with the audience. The style of the video is candid and unposed, capturing the spontaneity of the performance.",4.254254254254255
GtL7Bidv91I_2_0to132.mp4,"The video shows a large yellow agricultural machine, possibly a harvester or a tractor, in a field. The machine is self-propelled and can be operated by a single worker. The worker is visible in the driver's seat, wearing a blue shirt and a cap. The machine is equipped with large tires and a large hopper at the back. The field appears to be dry and dusty, with a few trees in the background. The sky is clear and blue, suggesting a sunny day. The style of the video is informative, with a focus on the machine's features and capabilities. The video likely includes a voiceover or text explaining the machine's functions and advantages.",5.28
BDEFdzliWr8_12_86to223.mp4,"The video shows a man standing next to a golf cart. The man is wearing a black and white shirt and blue jeans. He is holding onto the golf cart and appears to be either getting in or out of it. The golf cart is red and black and has a roof. The background is a plain wall, which suggests that the video might be taken in a showroom or a garage. The style of the video is straightforward and seems to be focused on showcasing the golf cart.",4.838171504838171
Gw_YI1hoejI_92_0to122.mp4,"The video features a man standing on a sailboat, wearing sunglasses and a white t-shirt with a graphic design. The boat is sailing on a clear day with a blue sky and a few clouds. The man is looking directly at the camera, and his expression is neutral. The boat is moving through the water, and the man appears to be enjoying the experience. The style of the video is casual and relaxed, capturing a moment of leisure and enjoyment on the water.",4.88
8m3CALqBIik_59_0to162.mp4,"The video shows a man in a workshop, working on a wooden boat. He is wearing a blue shirt and gloves, and is using a drill to work on the boat. The workshop is filled with various tools and equipment, and there are shelves in the background. The man appears to be focused on his work, and the boat is the main object in the scene. The style of the video is a straightforward, real-life depiction of a person working on a project.",6.756756756756757
1pcB_b5CAg0_3_0to101.mp4,"The video features a woman in a kitchen, wearing a blue shirt and glasses, with her hands gesturing as she speaks. The kitchen is well-equipped with various utensils and ingredients, including a cutting board, a bowl, and a bottle. The woman appears to be in the middle of a cooking demonstration or a recipe explanation. The style of the video is casual and informative, with a focus on the woman's hands and the items in the kitchen. The lighting is bright and even, highlighting the details of the kitchen and the woman's actions.",4.04
G1_eBtDcjXc_7_0to175.mp4,"The video features a man in a construction vest and a cap with a light on it, standing in a forested area. The man appears to be speaking or looking at something off-camera. The style of the video is a straightforward, real-life depiction with no special effects or artistic filters. The focus is on the man and his immediate surroundings, with the forest providing a natural backdrop. The lighting suggests it might be daytime.",5.839172505839173
9UmjhoEjlX4_37_0to171.mp4,"The video shows a close-up view of a car's dashboard and steering wheel. The steering wheel is black with a silver logo in the center. The dashboard features a variety of gauges and controls, including a speedometer, tachometer, and air conditioning vents. The car's radio and climate control system are also visible, with a touch screen display and a variety of buttons and dials. The overall style of the video is a straightforward, unembellished presentation of the car's interior, focusing on the details of the dashboard and steering wheel. The video does not include any additional context or background information, and the focus is solely on the car's interior features.",6.84
CzlYjmpt_lc_30_0to169.mp4,"The video showcases the interior of a luxury car, focusing on the dashboard and steering wheel. The car's dashboard is equipped with a large touch screen display, which is the main focus of the video. The display is turned on, displaying a car's image, indicating that the car is in the process of starting up. The steering wheel is also visible, featuring a sleek design with multiple buttons and controls. The car's interior is well-lit, highlighting the high-quality materials and finishes used in the vehicle. The video is likely a promotional or demonstration video, aimed at showcasing the car's advanced technology and luxurious features.",6.76
2RpCJoXcVRY_17_31to240.mp4,"In the video, a person is seen using a red egg cooker on a table. The egg cooker is placed on a red plate, and the person is holding a box of eggs. The person is pointing at the egg cooker, indicating its use. The egg cooker is a small, red appliance with a clear lid, and it is placed on a black table. The person is wearing a white shirt, and the overall setting suggests a kitchen or a cooking area. The video seems to be a demonstration or tutorial on how to use the egg cooker.",7.841174507841175
CvvdS15esEc_4_0to155.mp4,"The video features a young man named Ben Doran, who is a Functionality Guru. He is seen in a professional setting, standing in front of a computer monitor. The monitor displays a wolf howling at the moon, which is a common symbol of strength and independence. Ben is dressed in a black shirt, which suggests a formal or professional environment. He is looking directly at the camera, indicating that he is addressing the viewer directly. His expression is serious, which could imply that he is discussing a serious topic or presenting important information. The overall style of the video is professional and informative, with a focus on Ben's expertise in functionality.",5.36
7Y56wHGV0UI_11_0to175.mp4,"The video features a man sitting in the driver's seat of a tractor. He is wearing a dark jacket and appears to be focused on something outside the frame. The tractor has a control panel with various buttons and levers. The background shows a field with green grass and trees. The man seems to be in a rural setting, possibly on a farm. The style of the video is realistic and it captures a moment of everyday life.",7.0
FAHlwr95lXo_10_0to136.mp4,"The video captures a moment of triumph for a football player. The player, wearing a white jersey with the number 55, is seen celebrating a successful play. He is smiling broadly, his arms raised in victory. The background is a blur of a football stadium filled with spectators, their faces a mix of excitement and anticipation. The player's joy is palpable, reflecting the high-energy atmosphere of the game. The video is a dynamic snapshot of a thrilling moment in the sport of football.",4.537871204537871
7wZvKTtiydE_42_1164to1416.mp4,"The video features a man with a beard and short hair, wearing a red plaid shirt. He is standing in front of a window with a view of a tree and a building. The man appears to be speaking, as his mouth is open and his eyes are looking directly at the camera. The lighting in the room is soft, suggesting an indoor setting. The overall style of the video is casual and informal, with a focus on the man's facial expression and the natural light coming through the window.",7.707707707707708
8A6Jh1HI3hs_65_0to151.mp4,"The video features a man standing in front of a car, with the car in the background. The man is wearing a gray hoodie with a black design on the front. He is gesturing with his right hand, possibly pointing or giving a thumbs up. The car is black and appears to be a modern model. The setting is outdoors, with a cloudy sky in the background. The style of the video is casual and informal, with a focus on the man and the car. The man seems to be presenting or showcasing the car, possibly for a review or a promotional video. The overall tone of the video is positive and upbeat.",5.038371705038372
2FJkNNf_Ia0_30_0to112.mp4,"The video features a male soccer goalkeeper in action. He is wearing a green and black jersey with the sponsor ""dabs.com"" printed on it. The goalkeeper is in the process of making a save, with his arm extended outwards. The background is blurred, but it appears to be a soccer stadium filled with spectators. The style of the video is dynamic and action-packed, capturing the intensity of the sport. The focus is on the goalkeeper, highlighting his athleticism and skill.",4.48
FDIpN0h0nvw_7_0to176.mp4,"The video features a man, presumably a director named Barry Sonnenfeld, who is seen in three different frames. In the first frame, he is seen with his hands outstretched, possibly gesturing or explaining something. In the second frame, he is seen with his hands clasped together, suggesting a moment of contemplation or decision-making. In the third frame, he is seen with his hands on his hips, which could indicate a moment of confidence or assertiveness. Throughout the video, he is wearing glasses and a polka dot tie, which adds a touch of personality to his appearance. The background is blurred, but it appears to be an indoor setting, possibly an office or a studio. The overall style of the video is professional and polished, with a focus on the man's expressions and gestures.",7.340674007340675
3422qnrxpUg_15_0to226.mp4,"The video shows a man sitting on a white tarp outdoors, with a black rifle with a scope placed next to him. The man is wearing a black tank top and has a beard. He appears to be in a relaxed posture, with his arm resting on the tarp. The rifle is positioned upright, with the scope facing the camera. The background is blurred, but it seems to be a sunny day with some greenery visible. The style of the video is casual and informal, with a focus on the man and the rifle. The video does not contain any action or movement, and the man does not interact with the rifle. The overall impression is that of a still life or a casual outdoor setting.",7.540874207540875
5_3fBHN_MiI_37_0to108.mp4,"The video features a man in a black tank top standing in front of a computer monitor. He is looking to the side with a slight smile on his face. The monitor is turned off and is placed on a desk. To the left of the monitor, there is a lamp with a black shade. On the right side of the monitor, there is a plant with green leaves. The man appears to be in a room with a white wall in the background. The style of the video is casual and informal, with the man appearing relaxed and comfortable in his environment.",4.504504504504505
7vsDrjDpJp8_6_29to188.mp4,"The video shows a man in a chef's outfit, including a white shirt and black apron, preparing food in a kitchen. He is seen using a knife to slice a tomato on a cutting board. The kitchen is well-equipped with various cooking utensils and ingredients, such as a bowl, a knife, and a loaf of bread. The man is focused on his task, demonstrating his culinary skills. The overall style of the video is realistic and informative, likely aimed at teaching viewers how to prepare a specific dish. The setting appears to be a professional kitchen, suggesting that the chef may be a professional or a culinary instructor.",4.604604604604605
GfRo8_RfefA_11_0to157.mp4,"The video features a man in a black t-shirt standing in front of a blue bookshelf. He appears to be speaking or presenting, as suggested by his open mouth and closed eyes. The bookshelf is filled with various items, including books, figurines, and other knick-knacks. In the background, there is a computer monitor displaying an image of a traditional carbon capture and storage facility. The image includes a large building with several tanks and pipes, as well as a sign that reads ""Traditional Carbon Capture and Storage."" The overall style of the video seems to be a mix of a casual presentation or lecture, with the man standing in front of a bookshelf, and a more formal or educational setting, as indicated by the image of the carbon capture facility.",5.238571905238572
1yKY4Z-cQP0_5_137to289.mp4,"In the video, a man and a woman are seen in a kitchen setting, engaging in a conversation about food. The man is dressed in a suit and tie, while the woman is wearing an apron, suggesting that she might be preparing a meal. They are standing behind a table that is covered with various food items, including bowls, plates, and bottles. The table is also adorned with a vase and a potted plant, adding a touch of greenery to the scene. The backdrop features a sign that reads ""Today Food"", indicating that the video might be related to a food-related show or segment. The overall style of the video suggests a casual and friendly atmosphere, with the two individuals sharing their thoughts and experiences about food.",4.366666666666666
57yZTT4uq0c_22_0to114.mp4,"The video features a man in an orange shirt, who appears to be in a kitchen or a restaurant. He is making a surprised or shocked facial expression, with his mouth open and eyes wide. The man is bald and has a light skin tone. In the background, there is a counter with various items on it, including bottles, bowls, and a knife. There is also a person wearing a black shirt in the background, who seems to be engaged in some activity. The style of the video is casual and informal, with a focus on the man's reaction. The lighting in the scene is bright, and the colors are vivid. The video seems to be shot in a real-life setting, rather than a studio or a staged environment.",4.56
GRD04qti20Y_1_0to111.mp4,"The video shows a close-up of a plate of doughnuts on a wooden table. The doughnuts are covered in sugar and have a hole in the center. In the background, there is a jar of Nutella, which is a popular chocolate hazelnut spread. The style of the video is simple and straightforward, focusing on the doughnuts and the Nutella jar. The lighting is warm and inviting, highlighting the textures of the doughnuts and the smooth surface of the Nutella. The video does not contain any text or additional elements, keeping the focus solely on the doughnuts and the Nutella. The overall impression is one of indulgence and enjoyment, as the viewer is invited to imagine the taste of the doughnuts and the Nutella spread.",4.62962962962963
4kOzEWGcpIc_31_0to157.mp4,"The video shows a sleek, black sports car with a convertible top, parked in a dark room with a reflective floor. The car's door is open, revealing a red interior with a single seat visible. The car's design is modern and elegant, with a shiny exterior that reflects the room's lighting. The car's wheels are black with silver accents, and the car's body is sleek and aerodynamic. The car is the main focus of the video, and there are no other objects or people in the scene. The video is likely a promotional or advertising video for the car, showcasing its design and features.",6.28
G8dxyrRDWuU_29_115to298.mp4,"In the video, a man and a woman are seen in a kitchen, preparing a meal together. The man is wearing an apron and is standing behind the woman, who is pointing at something on the counter. They are surrounded by various kitchen utensils and ingredients, including a bowl, a knife, and a spoon. The kitchen is well-lit and has a warm, inviting atmosphere. The man and woman appear to be engaged in a friendly conversation, possibly discussing the recipe they are following. The overall style of the video is casual and homey, capturing a moment of everyday life.",5.405405405405405
7-A88-VX5Z0_15_0to211.mp4,"The video shows a person playing with a toy tractor and trailer. The tractor is red and black, and the trailer is white. The person is holding the trailer with their left hand, and the tractor with their right hand. They are pushing the tractor forward, causing the trailer to move as well. The background is a blue table, and there is a watermark on the bottom right corner of the video that says ""Race Toy Time"". The style of the video is a simple, straightforward demonstration of how to play with the toy.",6.339673006339673
2yMLp4pPljQ_15_507to638.mp4,"In the video, two young men are seen in a room with a gaming chair. The first man is shirtless, wearing sunglasses, and has a brown substance on his chest. He is looking down at his chest, possibly examining the substance. The second man is standing behind him, wearing a black t-shirt with the word ""WAITING"" on it, and is smiling. The room appears to be a casual, indoor setting, and the men seem to be engaged in a light-hearted moment.",4.4
2qXEaupq_r0_11_0to142.mp4,"In the video, a woman is seen shopping for Christmas ornaments in a store. She is holding a clear glass container filled with pink and white ornaments. The store is filled with various ornaments, including red and gold ones. The woman is dressed in a pink jacket, which matches the color of the ornaments she is holding. The store has a festive atmosphere, with Christmas decorations and lights visible in the background. The woman appears to be carefully selecting the ornaments, possibly for her own Christmas tree or as a gift for someone. The video captures the joy and excitement of holiday shopping, as well as the beauty of the ornaments themselves.",5.68
5AIbHBEBFRs_1_0to163.mp4,"The video features Betsy DeVos, the Secretary of Education, speaking on the topic of college assaults. She is standing in front of an American flag, wearing a pink jacket and a gold necklace. The video is a news segment, with a blue banner at the bottom displaying the title ""College Assaults"" and Betsy DeVos's name and title. The style of the video is formal and professional, with a focus on the speaker and the topic at hand.",5.4387721054387725
BJFrpP8gwHs_57_0to109.mp4,"The video shows a vintage car parked on a street at night. The car is adorned with colorful decorations, including a large floral arrangement on the hood and a feather boa draped over the windshield. The car's hood is painted with a vibrant image of a woman, adding to its unique and eye-catching appearance. In the background, there are several people standing around, possibly admiring the car or engaged in conversation. The overall style of the video is reminiscent of a classic car show or a street scene from a movie, with a focus on the beautifully decorated vintage car as the main subject.",4.546212879546213
86X4HzGbfYQ_18_0to123.mp4,"In the video, a man and a woman are standing in a kitchen, engaged in a conversation. The man is wearing a black shirt and glasses, while the woman is dressed in a gray sweater. They are standing in front of a white countertop, which is adorned with a blue and white patterned towel. The kitchen is equipped with a refrigerator, a microwave, and a sink. The scene is set against the backdrop of a wooden cabinet and a window. The overall atmosphere of the video is casual and friendly, with the two individuals appearing to be enjoying their conversation.",5.13013013013013
BuHqy_H0KTo_33_0to120.mp4,"The video shows two young men walking down a city street. They are both wearing face masks and casual clothing. The man on the right is pointing at something off-camera, while the man on the left is looking at him. The street is lined with tall buildings and trees. There are other people walking in the background, and bicycles parked on the sidewalk. The overall style of the video is casual and candid, capturing a moment in the lives of these two young men.",4.004004004004004
HH3C1pYXCl0_82_17to135.mp4,The video shows a man climbing a rocky cliff. He is wearing a gray t-shirt and has a beard. The man is smiling and appears to be enjoying the climb. The background features a rocky hillside with sparse vegetation. The style of the video is realistic and it captures the man's adventurous spirit.,4.045712379045712
99KvMtRsSJo_1_0to193.mp4,"The video shows a pair of blue and black athletic shoes with blue laces. The shoes are placed on a wooden surface, possibly a bench or a table. The background is blurred, but it appears to be an outdoor setting with grass. The style of the video is a simple product display, focusing on the shoes without any additional context or action. The video is likely intended to showcase the design and color of the shoes.",6.433333333333334
9IXKiKgEh2A_19_36to200.mp4,"In the video, a man and a woman are sitting at a table in a bar. The man is wearing a colorful vest and sunglasses, while the woman is wearing a white dress. They are engaged in a conversation, with the woman gesturing as she speaks. On the table, there are several bottles of beer, and a brown paper bag with the words ""Shake Junt"" written on it. The bar has a brick wall in the background, and there are posters on the wall. The atmosphere appears to be casual and relaxed.",5.964297630964298
8tV7dNcxyCU_10_0to183.mp4,"The video features a man standing in front of a colorful background that includes a soccer ball. He is wearing a blue shirt with a collar and glasses. In the first frame, he is holding a tablet and appears to be speaking. In the second frame, he is holding a smartphone and seems to be looking at it. In the third frame, he is holding a book and appears to be reading from it. The style of the video is a news report or a presentation, with the man as the main subject. The background is vibrant and adds a dynamic element to the video. The man's attire and the objects he is holding suggest that he is a professional or an expert in a particular field. The video likely contains information or analysis related to the objects he is holding, such as technology, sports, or literature.",7.32
-vOCjkXiyLA_30_108to294.mp4,"The video features a woman with curly hair, wearing a gray and white patterned top, and a gold necklace. She is standing in a grassy area with trees in the background. The woman appears to be speaking or reacting to something, as she has an open mouth and a surprised expression on her face. The style of the video is casual and candid, capturing a moment in the woman's day. The focus is on the woman and her expression, with the background providing context to the setting.",5.505505505505505
Fr8mUoX2TO0_15_0to128.mp4,"The video captures a moment between Prince Harry and Meghan Markle, a couple known for their royal status and public appearances. In the first frame, they are seen standing side by side, their attention directed towards something off-camera. Prince Harry, dressed in a suit and tie, stands to the right of Meghan, who is wearing a white dress. In the second frame, they continue to look off-camera, their expressions serious. In the third frame, they are still looking off-camera, their expressions unchanged. The video is a snapshot of a moment in their public life, capturing their attention and expressions as they attend an event.",4.270937604270938
IG9_ThYFIEs_191_0to128.mp4,"The video captures a herd of goats in a rural setting. The goats are brown and white, with some having long horns. They are standing close together, suggesting a sense of community or protection. The goats are looking directly at the camera, indicating curiosity or interest in the viewer. The background features a wooden fence and a clear blue sky, adding to the rustic charm of the scene. The overall style of the video is naturalistic, with a focus on the animals and their environment.",4.270937604270938
AFKtlu-zL-w_106_0to107.mp4,"The video showcases a vintage race car on display in a museum. The car, painted in a striking combination of yellow and black, is the focal point of the video. The car's design is reminiscent of a bygone era, with its large wheels and intricate engine details. The car is parked on a blue carpet, which contrasts with the car's vibrant colors. The museum setting is evident from the white poles and ropes that mark the boundaries of the display area. The video captures the car from different angles, highlighting its unique features and design elements. The overall style of the video is informative and visually appealing, providing viewers with a glimpse into the history and design of vintage race cars.",4.462796129462796
ADFJZiyRdWQ_16_0to168.mp4,"The video features a man named Martin Knight, who is an author of the book ""We Are Not Manslayers"". He is seen in a room with a clock on the wall and several chairs around. Martin is wearing a suit and tie, and he is seen speaking into a microphone. The room appears to be a conference room or a similar setting. The video seems to be a recording of a speech or interview with Martin Knight.",5.605605605605605
9bz_ks9lyK0_32_0to148.mp4,"The video captures a close-up of a gray wolf in its natural habitat. The wolf's fur is a mix of gray and white, and its eyes are focused and alert. The wolf's mouth is slightly open, revealing its sharp teeth. The background is a blur of green foliage, suggesting that the wolf is in a forest or wooded area. The style of the video is realistic and naturalistic, capturing the wolf in its environment without any human intervention. The focus is on the wolf, with the background serving to highlight the animal's presence in the wild.",5.92
-z0monRhb6g_20_61to268.mp4,"In the video, a man and a woman are seated at a dining table in a restaurant, enjoying a meal together. The man is wearing an apron, suggesting he might be a chef or the owner of the restaurant. They are both holding sandwiches and appear to be engaged in conversation. The table is set with various dishes, including a bowl of soup and a plate of salad. There are also cups and utensils on the table. The restaurant has a cozy atmosphere, with warm lighting and wooden furniture. The video captures the essence of a pleasant dining experience, with the focus on the interaction between the two people and the delicious food they are enjoying.",6.206206206206207
CRZCOi8R5Ts_60_0to207.mp4,"The video is a 3D animated sequence featuring three dolls with different hair colors and styles. The dolls are positioned close to each other, facing each other, and appear to be engaged in a conversation. The background is a simple, nondescript room with a white brick wall and a small, purple flower in a vase on a shelf. The dolls are dressed in colorful clothing, with one wearing a pink top and the other in a purple top. The animation style is smooth and detailed, with realistic textures and shading on the dolls' hair and clothing. The overall mood of the video is friendly and cheerful, suggesting a light-hearted interaction between the dolls.",6.206206206206207
3-ePxkgk_ug_11_0to149.mp4,"The video features a man with curly hair and a mustache, smiling at the camera. He is wearing a black shirt and appears to be at a formal event, as indicated by the backdrop with the letters ""WBC"". The backdrop also includes a colorful logo, suggesting that the event may be related to sports or entertainment. The man's confident and friendly demeanor is evident in his smile and direct gaze towards the camera. The overall style of the video is a straightforward portrait shot, likely taken at a press event or similar occasion.",4.971638304971639
Eh3ftCWj_78_20_0to154.mp4,"The video shows a blue Mini Cooper car being lifted by a hydraulic lift in a garage. The car is positioned on the lift, and the lift is in the process of raising the car. The garage is spacious and well-lit, with various tools and equipment visible in the background. A man is standing next to the car, observing the process. The style of the video is straightforward and documentary, capturing the process of lifting a car in a garage setting.",4.437771104437771
3005W368CWQ_26_84to292.mp4,"The video features a man in a workshop setting, holding two objects in his hands. He is wearing a blue plaid shirt and appears to be smiling. The first object he holds is a small, round, dirty object, possibly a piece of metal or a tool. The second object is a clear plastic container filled with small, black objects, which could be beads or some kind of small parts. The workshop in the background is filled with various tools and equipment, suggesting that the man might be a craftsman or a hobbyist. The lighting in the workshop is bright, and the overall atmosphere is one of creativity and productivity.",7.799466132799466
F76IJzJbnAU_45_68to224.mp4,"The video shows a wooden spoon being used to scoop out black caviar from a wooden bowl. The caviar is shiny and appears to be of high quality. The spoon is carefully placed into the bowl and then lifted out, revealing a generous amount of caviar on the spoon. The bowl is filled to the brim with caviar, indicating a plentiful supply. The wooden spoon and bowl add a rustic touch to the scene, suggesting a traditional or artisanal setting. The focus is on the spoon and the caviar, with the background being blurred and indistinct, emphasizing the main subject. The style of the video is simple and straightforward, with no additional elements or distractions. The lighting is soft and even, highlighting the texture and color of the caviar. The video does not contain any text or additional sounds.",4.504504504504505
Gv5-OYZeM4c_53_94to216.mp4,"In the video, a young man with purple hair is seen sitting in a chair, wearing a white shirt and a black tie. He appears to be in a state of confusion or surprise, as he looks to his left. The background features a blue wall with a red and white striped pattern. The man's expression and the vibrant colors in the background create a dynamic and intriguing scene.",4.04
Azu1w0HOaHo_75_21to176.mp4,"The video shows a woman in a white blouse and a white headband, smiling and holding a smartphone. She is seated at a table with a wine glass and a book. The setting appears to be a cozy room with a window in the background. The style of the video is casual and intimate, capturing a moment of relaxation and enjoyment. The woman seems to be engaged in a pleasant conversation or browsing on her phone. The overall atmosphere is warm and inviting, suggesting a comfortable and leisurely environment.",4.471137804471138
FUuqqP4UzpM_25_0to136.mp4,"The video shows a silver Mercedes-Benz car parked on a driveway. The car is positioned at an angle, with the rear end facing the camera. The car's design features include a sleek body, a sunroof, and alloy wheels. The car's license plate is visible, and the car appears to be in good condition. The driveway is made of concrete, and there are no other vehicles or people visible in the video. The style of the video is straightforward, with no additional elements or effects. The focus is solely on the car, and the video provides a clear view of the car's design and features.",4.537871204537871
5xD0cY-lZ1g_1_71to252.mp4,"The video shows a large, white, three-story building with a symmetrical facade and multiple windows. The building is covered in snow, indicating a cold winter day. In the foreground, there is a snow-covered lawn with a few trees and a small statue. The sky is clear and blue, suggesting a sunny day. The style of the video is a straightforward, real-life depiction with no visible filters or artistic alterations. The focus is on the building and its immediate surroundings, with no people or moving objects visible in the frames. The video likely serves as a real estate or architectural showcase, highlighting the building's design and the snowy environment.",6.4
4-HES8JZouo_41_0to186.mp4,"The video captures a soccer player in action on the field. The player, dressed in a red and white striped jersey, is seen walking away from the camera, his face set in a serious expression. The jersey is emblazoned with the logo of the sponsor, Ziggo, and the player's number is clearly visible. The background is a blur of green, indicating the field, and the crowd in the stands can be seen in the distance, adding to the atmosphere of the game. The player's focused demeanor suggests he is deeply engrossed in the match, ready to spring into action at any moment. The video is a dynamic snapshot of a soccer match, capturing the intensity and focus of the players on the field.",7.44
CWujGfuq2RU_25_1219to1468.mp4,"In the video, a man with a beard is seen interacting with a vent on the side of a white vehicle. The man, wearing a dark blue t-shirt with the words ""TEXAS FOREVER"" printed on it, is seen in three different actions: first, he is looking at the vent, then he is touching it, and finally, he is opening it. The vent itself has some black marks on it, indicating it might have been used or exposed to some sort of heat or soot. The man's actions suggest curiosity or investigation of the vent's functionality. The overall style of the video is casual and candid, capturing a moment of exploration or maintenance.",7.607607607607608
CPYmTgWN1mU_12_0to114.mp4,"The video features a man in a suit, sitting in a studio setting. He is gesturing with his right hand, indicating that he is in the middle of a conversation or presentation. The man appears to be middle-aged, with graying hair. He is wearing a dark suit and a white shirt. In the background, there are blurred figures of people, suggesting that the man is not alone in the studio. The style of the video is a standard studio interview or discussion, with the focus on the man and his actions.",4.56
CVO8HIx_3uw_15_99to305.mp4,"The video features a woman standing on a city street. She has blonde hair and is wearing a black coat and a maroon scarf. She is also wearing red lipstick. In the background, there are other people walking on the sidewalk and cars parked on the street. The woman appears to be looking directly at the camera. The style of the video is realistic and it seems to be a news report or a documentary.",7.4
50st4fVHpXo_65_125to319.mp4,"The video is a promotional advertisement for a red sports car. The style of the video is sleek and modern, with a focus on the car's design and performance. The car is shown in three different frames, each highlighting a different aspect of the vehicle. In the first frame, the car is shown from a side angle, emphasizing its aerodynamic shape and sleek lines. In the second frame, the car is shown from a front angle, showcasing its powerful engine and aggressive stance. In the third frame, the car is shown from a rear angle, highlighting its sporty design and stylish taillights. The car is parked on a road with a clear blue sky in the background, adding to the overall appeal of the vehicle. The man standing next to the car is dressed in a white shirt and jeans, giving a casual yet stylish vibe to the advertisement. The overall style of the video is polished and professional, with a focus on the car's design and performance.",6.92
0TpjQZpbf28_101_21to211.mp4,"The video features a young woman standing in a natural setting, smiling at the camera. She is wearing an orange tank top and appears to be enjoying the outdoors. The background consists of a lush green forest with trees and mountains, suggesting a serene and peaceful environment. The lighting in the video is bright and natural, indicating that it was likely shot during the day. The woman's pose and expression convey a sense of happiness and contentment. The overall style of the video is casual and candid, capturing a moment of joy in a beautiful natural setting.",5.633333333333334
1qrGwzDWa7g_46_190to392.mp4,"The video shows a person working on a project in a workshop setting. The person is holding a small metal box with a fan attached to it, and they are pointing at the fan with their right hand. The workshop is cluttered with various tools and materials, including a soldering iron, a pair of scissors, and a bottle of glue. The person appears to be in the process of assembling or repairing the metal box, as they are carefully examining the fan and the surrounding components. The overall style of the video is a close-up, real-time shot that captures the details of the person's actions and the objects in the workshop.",6.039372706039373
BZpTZ33wxcU_5_76to217.mp4,"In the video, a woman is seen in a kitchen, preparing food. She is wearing a pink shirt and is standing at a kitchen counter. The kitchen is well-equipped with a microwave, oven, and sink. The woman is using a knife to cut a vegetable on a cutting board. The scene is set in a brightly lit kitchen, with the woman being the main focus. The video captures the woman's actions and the surrounding environment, providing a glimpse into her cooking process.",5.005005005005005
DoaUEM3TNro_17_0to120.mp4,"The video captures a vibrant scene at a food truck event. The main focus is a large, heart-shaped tortilla filled with a colorful array of toppings, including red and green peppers, shredded cheese, and diced tomatoes. The tortilla is placed on a red cutting board, which is positioned on a table. The table is surrounded by various objects, including a trash can, a cooler, and a fire pit. In the background, there are other food trucks and a grassy area. The overall style of the video is casual and inviting, showcasing the delicious food available at the event.",5.0
